doc_id,nonzero_terms,max_tfidf,mean_tfidf
2510,43,0.19655701801799277,0.0014620978445498984
2511,143,0.1098135194327225,0.0014811267002094123
2512,159,0.07019559081109579,0.0017539537999058123
2513,138,0.15925063937500514,0.0015494494923512412
2514,91,0.24436772933532458,0.0017991897186685273
2515,79,0.3371695920634299,0.0014859702333119215
2516,97,0.08702524461865328,0.0015423408390520907
2517,82,0.12990621606620456,0.0016242274556759824
2518,72,0.19810096387339104,0.0014894465236084454
2519,90,0.1306741658871599,0.0016225557343055
2520,64,0.33961978348973104,0.0017712047515045784
2521,61,0.15345465493763608,0.001626747511655683
2522,60,0.33629999467784527,0.0014758330334396416
2523,85,0.2098211128790238,0.001576438172165956
2524,82,0.14149156113457848,0.0017812059598776445
2525,83,0.11922601018444194,0.0016033552783566672
2526,106,0.24161751737382567,0.0016362273865697507
2527,63,0.2884288320988542,0.001491134362079212
2528,69,0.3445443524683416,0.001546432210229352
2529,94,0.30699907421928496,0.0016453169703191835
2530,77,0.42462635952020883,0.0017740627334661197
2531,77,0.13436639567940745,0.0015654763467552754
2532,63,0.25421754881251113,0.001590406284798266
2533,67,0.20927587791260038,0.0018797244870734726
2534,56,0.3921218724727127,0.0013307229583684362
2535,72,0.3353458787872364,0.0016864778271819837
2536,66,0.17221075988794862,0.0017462522031324447
2537,87,0.1247385500733532,0.0014340726112645745
2538,96,0.14764852205960918,0.0011754398879589866
2539,102,0.34254423432159925,0.0016939805979741928
2540,81,0.10881042128489093,0.001525192229899215
2541,82,0.6100745741178787,0.0018014212602725282
2542,72,0.10865746693791492,0.0014358491800059363
2543,69,0.30664698897616494,0.0016302880677742065
2544,108,0.21482077475774178,0.0016038175940176545
2545,57,0.33656631691715716,0.0015685653768385613
2546,52,0.5854639418890234,0.0015468327141327412
2547,93,0.36798580785208646,0.00184922033586123
2548,70,0.1552422142486884,0.001487997903472705
2549,98,0.16278698839991118,0.0015099376652502267
2550,87,0.17008671986767313,0.0016616127747846095
2551,91,0.2313606401694849,0.0016831289090702573
2552,117,0.3727822445040664,0.001607825703989198
2553,58,0.16507134276367647,0.0018692324752969756
2554,54,0.40836694948688934,0.0014643268043453954
2555,69,0.5048704413755859,0.001630899486252791
2556,91,0.17222932071707775,0.0015600351947611926
2557,85,0.1448093238400283,0.001418516992419801
2558,76,0.37433647246868135,0.0016526228698811977
2559,102,0.1417480646150175,0.0017396556981719663
2560,74,0.2582514575250235,0.001820339192265712
2561,75,0.36532642027843665,0.0016939331383864207
2562,86,0.24820373653838,0.0016667395364212334
2563,82,0.3311166929660083,0.0016313368355688961
2564,90,0.13438816217590602,0.001708176946688321
2565,101,0.30392908347709213,0.0017616020054428757
2566,87,0.19799284986052373,0.001675911388320965
2567,70,0.265949008945317,0.001558659505042249
2568,82,0.37418863724956464,0.0015382472130684363
2569,69,0.5995714181161401,0.001726749208316173
2570,80,0.20972271276672672,0.0015134041882892324
2571,54,0.2411342018170829,0.0013834997767531365
2572,66,0.24570777785301634,0.0016076313884229644
2573,84,0.24858505942927406,0.0017014380301878726
2574,90,0.15733555239742988,0.001721046673199755
2575,89,0.18506830663583432,0.0014956490171233014
2576,52,0.39968950495873384,0.0014628907023110642
2577,86,0.24103535820180222,0.0016813264439149815
2578,75,0.17818216777967144,0.0017544631482923842
2579,76,0.27577926875834524,0.0015508363901846063
2580,122,0.10625255917714752,0.0016502080900972602
2581,41,0.44054759039493346,0.0017542707674255145
2582,50,0.3787109513615218,0.0015044278055525398
2583,104,0.09040998094317773,0.001543461871548027
2584,78,0.16117580158787384,0.001464488775676203
2585,89,0.2538692765390259,0.001730864074359289
2586,64,0.2374621731809838,0.0014033419765678702
2587,70,0.1948896089362602,0.0015101510167154597
2588,83,0.13070480246831132,0.0014024305405393616
2589,77,0.19061213775629626,0.001764610181752281
2590,55,0.39954248392082653,0.001629421152652323
2591,35,0.24809154911965606,0.0013417202548219552
2592,85,0.3030505621431992,0.001607792196735281
2593,59,0.22672387682913558,0.0016844706051441824
2594,85,0.1979167723586187,0.0017054477592583876
2595,51,0.23085648214486237,0.001632779305881097
2596,106,0.21469758621431162,0.0017321388949313695
2597,96,0.30868077793629106,0.001514938553586462
2598,84,0.364672938899705,0.0016302928204196322
2599,54,0.2557688305046062,0.001548942020539367
2600,72,0.1936132138796393,0.0012044976244055044
2601,24,0.41128290576577037,0.0019996978838987705
2602,88,0.14613056811137465,0.0013597885889711113
2603,95,0.11860577216258252,0.0015561613779116526
2604,117,0.14620220097466216,0.0019289040399149394
2605,80,0.13691305966620487,0.0013210727846055092
2606,90,0.21054852532735022,0.001550271609056702
2607,58,0.23561548257582476,0.0016220552718232107
2608,77,0.09796429897147214,0.0017917187804716958
2609,82,0.1794680906452396,0.0016376386217996249
2610,76,0.18024754786266706,0.0014901427585930869
2611,87,0.15883895559947334,0.0016492651183425818
2612,100,0.09524443435106776,0.001626877556512417
2613,86,0.31683147284016594,0.0014028795698873171
2614,61,0.3469418918187711,0.001530352730732981
2615,64,0.24819899806236018,0.0016642283173415701
2616,125,0.13440361421626143,0.0017523827268901995
2617,86,0.2701023579927699,0.001763172970011812
2618,67,0.15323612300751108,0.0016498408542810787
2619,116,0.1535003980362856,0.001802709803924854
2620,118,0.3736282483062705,0.0015792224450219012
2621,75,0.43503431860971875,0.0017526858725741632
2622,84,0.3419252493723109,0.001656192408598476
2623,67,0.1440264412976316,0.0015865913414641912
2624,95,0.13817929035473064,0.0017180702911785432
2625,90,0.1091103060925741,0.0015568070179571298
2626,83,0.3019424407779123,0.0017044930764738976
2627,93,0.26587664235797615,0.0016024089753881388
2628,88,0.14756910788285021,0.0015382243667201182
2629,87,0.15118169333748455,0.0015493094729603747
2630,75,0.29231803843549575,0.00168653933664466
2631,85,0.19303307962611788,0.0015882932786710194
2632,59,0.2297496370888727,0.0016149656711087058
2633,111,0.1266226253392112,0.0015160767939449778
2634,81,0.17729194850561322,0.0017392545142160592
2635,77,0.25924733548654316,0.0015915833537712048
2636,83,0.2098211128790238,0.0016863521000204365
2637,80,0.29980279149872696,0.0017463887327018564
2638,77,0.14529881391542177,0.0016819922141085566
2639,102,0.3981103005708261,0.0016435450163514607
2640,45,0.5731003575046739,0.0017315202179939153
2641,92,0.3209869222445265,0.0015797901026284296
2642,91,0.13688425715497074,0.00151010064861198
2643,71,0.3109328941202461,0.0019337497771831698
2644,41,0.2341011770103048,0.0016438360274879029
2645,49,0.13702155700015578,0.001698830017505187
2646,60,0.17111605946801053,0.0016937033857687054
2647,105,0.1235568529414255,0.0015484049563448505
2648,85,0.12256747097300438,0.001494762725863425
2649,68,0.3242428907468004,0.0016055658300851894
2650,78,0.1666456504508262,0.0015112855027679564
2651,99,0.19968381717307798,0.0015011319882697275
2652,67,0.3848852031080242,0.0015839353890272432
2653,82,0.1311482697535046,0.0015636159033491153
2654,80,0.20047499748676023,0.0016172928833938613
2655,70,0.27557075293677585,0.0015158644942139447
2656,89,0.1593705860275059,0.0015469451359161562
2657,93,0.31866579913671894,0.0016644668793916963
2658,73,0.252741836310399,0.0016029353683310896
2659,81,0.15130431481543274,0.0016213821446664292
2660,101,0.11679131048316724,0.0015890368010889942
2661,73,0.39808721205019576,0.001522368844178843
2662,63,0.16830889308189054,0.0014307578941915406
2663,88,0.2145484368000094,0.0016472627553082374
2664,67,0.3382407100471782,0.0017666151515550105
2665,61,0.2544803174910733,0.0016519882912075239
2666,71,0.23178030939397376,0.0013381619755301138
2667,76,0.20895346074153698,0.0014075420772663484
2668,94,0.17285179342884016,0.0016875064731488505
2669,86,0.29449552730251255,0.0016078837501010525
2670,80,0.4883047817054664,0.0017607063070491863
2671,51,0.1638276509779217,0.0016378357981888646
2672,65,0.7514741301313249,0.0016085031264001133
2673,74,0.2693004795513744,0.0019027992702802562
2674,69,0.29541274754567276,0.0016393019496356378
2675,44,0.20776717075000636,0.0014647923944794768
2676,64,0.15242854154966637,0.0016873894708116309
2677,74,0.21396145732449162,0.00175227612461441
2678,56,0.24771430446797596,0.0015327533797929007
2679,56,0.15803292746040154,0.0016268137253389041
2680,66,0.1657010130872765,0.0014930757460157667
2681,57,0.29353923148894756,0.0013916348301863963
2682,108,0.19707772806439217,0.0017277840365511848
2683,93,0.22876137736131288,0.0015483653231493988
2684,69,0.1854148215456298,0.001449644737646169
2685,70,0.32544356021621845,0.0015506474430690192
2686,90,0.21530159961280598,0.0018713199787839493
2687,98,0.31062216183103947,0.001534169214993792
2688,78,0.31744322400369784,0.0016754376711619555
2689,102,0.5171380842165503,0.0017799732493011373
2690,81,0.30748098511933336,0.0017764069300640205
2691,88,0.23753113174267512,0.0014879803540189297
2692,62,0.23915017788317727,0.0015943962864187803
2693,63,0.306561065132542,0.0016759543934649725
2694,96,0.17221937799677234,0.0015512565072451593
2695,101,0.24774122890313963,0.0015324609346607759
2696,75,0.30815165648454873,0.0015538243997560196
2697,94,0.2558569339240409,0.0016243228748741559
2698,83,0.17342401834356314,0.001786143433391584
2699,93,0.1759361748715603,0.001589072315578466
2700,94,0.1019830720400049,0.0014393067844162349
2701,81,0.329763441906088,0.0015746663151609715
2702,71,0.16158409797791584,0.001609186039520096
2703,71,0.2059698532866643,0.0012621477722477483
2704,88,0.3495578911087065,0.0017991065110781292
2705,85,0.11293036858317766,0.0014618281861632579
2706,109,0.10130588766537077,0.0016384814553862558
2707,11,0.7184523791349785,0.0018050756514196547
2708,80,0.1404623126197226,0.001635127744295015
2709,70,0.24959400381140848,0.0015949580811684863
2710,62,0.17642065715175542,0.0015804121026064622
2711,68,0.15508048108684006,0.0016124630866908678
2712,61,0.19366957256715667,0.0017268356003877882
2713,63,0.40259761536169747,0.0015716056545042802
2714,80,0.1528263909885837,0.0016433332247430814
2715,77,0.36270618461233295,0.0015650518357190077
2716,82,0.34464820546995156,0.0014546959202480349
2717,73,0.2614262457038354,0.0018960442509347996
2718,5,1.0469019419492338,0.0012845393524640162
2719,96,0.1751134151067445,0.001372901289451658
2720,72,0.20514809534814768,0.001516174860311558
2721,52,0.2669124495595351,0.0016326202230813195
2722,85,0.3299283944198776,0.0016890076949502796
2723,96,0.10755337803019333,0.0015642571753547894
2724,108,0.16738525954392106,0.001547725193833238
2725,74,0.29972011798417086,0.0017048891794886627
2726,90,0.18112591871648465,0.0016133390106052175
2727,39,0.25157826247635706,0.0015185778837264001
2728,79,0.37808504312959457,0.0016615764581308858
2729,70,0.12302161655829266,0.0015337520828857718
2730,98,0.12096135238255917,0.0016861930612964812
2731,66,0.3208630634117191,0.0017037834237225264
2732,62,0.36165859638996223,0.0014763873795120147
2733,86,0.11277542101607003,0.0016628838342733366
2734,88,0.17165528938820696,0.0014626581195780503
2735,94,0.16315151667862446,0.0016514618674406936
2736,53,0.26289486433754233,0.0016131716733807041
2737,67,0.2169574459375086,0.001819468399991507
2738,91,0.17138793587357365,0.0015548262590521738
2739,65,0.37225317390343227,0.0013246699087794403
2740,77,0.2083526385790384,0.0013049372977701106
2741,77,0.18026734038016073,0.0016657862377134028
2742,98,0.26891491198516404,0.0014636873160734272
2743,71,0.22798233313867833,0.00126686537997021
2744,76,0.27809937024462605,0.00159251265624026
2745,103,0.1431732916958882,0.0017097229458092067
2746,74,0.13031502866161124,0.0015870785778899876
2747,74,0.1428773766546281,0.0017087034097155846
2748,69,0.2910620935220552,0.0017491384803684053
2749,60,0.19480768483163785,0.0018392875817075268
2750,64,0.2665722537370734,0.0017754748377840019
2751,108,0.1546242155277812,0.0016021063042490219
2752,80,0.17793765641618897,0.0016865175719817892
2753,93,0.08101672859408109,0.0015416386247846217
2754,130,0.1365458733181072,0.001382793134217506
2755,98,0.18332970661061895,0.0016110507297514725
2756,83,0.08895432912193689,0.0014041891136569258
2757,66,0.2796814939892744,0.0015168551557312685
2758,79,0.12334079922597135,0.0016071215611530322
2759,96,0.19296551387645888,0.0015990998105863841
2760,73,0.13360228452771714,0.0015711203300942903
2761,104,0.12576049501584172,0.0016723508899403657
2762,70,0.1434730319583464,0.001461415241823986
2763,94,0.20560107453600848,0.0015803479841709125
2764,92,0.1152742414752691,0.0016301281453831244
2765,92,0.1686760144573884,0.0014716481498200178
2766,61,0.2610970360484529,0.0012507432049400269
2767,113,0.1516135815237484,0.001729497912353524
2768,46,0.2630338721578597,0.0019409916955162219
2769,69,0.29777804090746646,0.001513649189253892
2770,69,0.5350757938446549,0.0015323159316052361
2771,64,0.1952976297864436,0.0016264563401202435
2772,75,0.23031842722883142,0.0013678623297013468
2773,104,0.5326938644912323,0.001714377548685752
2774,86,0.1230859804163591,0.001629369234427723
2775,85,0.35461105294340123,0.001562734139517532
2776,108,0.18973428567730372,0.001581354173646534
2777,121,0.10784133942286547,0.0016403668409299492
2778,121,0.10792701968535175,0.0016138526274713204
2779,96,0.11505695031636223,0.001664596120101813
2780,110,0.13013168072329884,0.0017047751128177865
2781,92,0.19555630160959808,0.0015249197679268653
2782,65,0.256533830459708,0.001617342478857662
2783,88,0.10801801582020963,0.0016303527156908404
2784,72,0.25715769627963375,0.0016090891166154052
2785,54,0.37783365503949146,0.0017432477674118897
2786,64,0.299775941046341,0.0017078484344883584
2787,98,0.22346298983420265,0.0016505414698535035
2788,49,0.2651441466358549,0.001543650438279562
2789,101,0.20999718247975763,0.0016011586457173488
2790,89,0.30852862130694375,0.001697389914596805
2791,51,0.2753664637766806,0.0018304329148739937
2792,86,0.28401786098844284,0.001818447012587433
2793,81,0.09079487410187653,0.0014947716003516534
2794,46,0.2050206643747339,0.0016099456608509447
2795,54,0.4667660400688769,0.0017485701040879373
2796,41,0.5061912361769092,0.0015691330142531385
2797,69,0.3809720196817611,0.0017569901024003854
2798,76,0.41931876919078703,0.0018432393870697597
2799,66,0.23441405567588353,0.0016807130327014118
2800,77,0.2278927029205485,0.0015476037328220026
2801,65,0.19659309853460855,0.0017586228910114517
2802,110,0.15401566621120094,0.001595694079981733
2803,69,0.19428854484408978,0.0015781846403267973
2804,69,0.2084877418053797,0.001583912423818773
2805,60,0.2260613966927399,0.001762075284797917
2806,85,0.12018190348936603,0.0015328360755190447
2807,90,0.20770598414076527,0.0017405014964120011
2808,80,0.19546555271389396,0.0018203764156948178
2809,57,0.23187155446902225,0.001631087045656451
2810,61,0.14907503358761326,0.0015709472895907226
2811,36,0.29332453219792276,0.0017181724296974525
2812,69,0.1343750717592727,0.0015687894236054234
2813,59,0.2546798289452969,0.0013218723554269073
2814,89,0.1135770578260411,0.0016533971683975665
2815,85,0.31778205935656784,0.0015094247584864667
2816,70,0.16561338910103507,0.0018053273415541552
2817,91,0.12573799691519805,0.0016521578585734571
2818,89,0.18565582506959885,0.001781680265858075
2819,124,0.26753487058966197,0.0017692055745504183
2820,74,0.18588771470341772,0.0017576697607208495
2821,72,0.10115302407410036,0.0013007438678176192
2822,79,0.17390020697639016,0.0014886673914148744
2823,79,0.16818118377753516,0.0016273132052126327
2824,91,0.3486342912910578,0.0019233679021176636
2825,68,0.16373496498672513,0.0014681929854092625
2826,93,0.20246593682004624,0.0016081004534855394
2827,64,0.19453668584865114,0.0016645632333520514
2828,77,0.20335819137262623,0.001614653128976492
2829,60,0.18821898600008152,0.0015804095849333668
2830,81,0.15061854896122484,0.001707696926518384
2831,61,0.24854296559721745,0.00163672761637311
2832,120,0.2551258657632031,0.001597712537149828
2833,69,0.2241369640461133,0.0015391905053591195
2834,82,0.1320712978495506,0.0014321611345319114
2835,85,0.15307265587229268,0.0015475225896386454
2836,50,0.4987812508226905,0.0017807720852686868
2837,66,0.1538512045947079,0.0015037226677891275
2838,101,0.1681521189558714,0.0014258589958553217
2839,72,0.14639223197419898,0.0014957409562163435
2840,98,0.2991350776073557,0.0018374028480413955
2841,67,0.15874448676847316,0.0014807690789302944
2842,54,0.2645072124568113,0.0015111317379464045
2843,96,0.23890983803856486,0.001571666979430961
2844,71,0.3172348793774941,0.0017420677379952252
2845,85,0.19278735811963046,0.0015908867289702807
2846,75,0.29499536565033946,0.001398061673260505
2847,64,0.189512671981309,0.001574917142097394
2848,99,0.13465341498159653,0.0015406014323997763
2849,98,0.22964633623764014,0.0015896267758110808
2850,84,0.10999999776186486,0.0016592785956511087
2851,75,0.13264859597273854,0.0016286353811170073
2852,104,0.1061222716639422,0.001571772747895146
2853,95,0.17203662619681465,0.0018245503368787019
2854,72,0.2419461124375691,0.0015991456488401808
2855,54,0.21946985344716077,0.001550939460606576
2856,64,0.2586018150298123,0.0017151972059333092
2857,58,0.25471127000207733,0.0017677677706692315
2858,69,0.2336216869199391,0.0017282139097834165
2859,113,0.269595506789385,0.0016145883790349023
2860,90,0.1688003263265773,0.0015662932945367967
2861,118,0.18104268802662452,0.0017113623832612876
2862,55,0.34645720682412007,0.0015945058402726683
2863,71,0.2311981785171145,0.001480108330342132
2864,77,0.5274467799133544,0.0018349266452455518
2865,107,0.14229398036014737,0.0015361868968363096
2866,52,0.22384122342558405,0.0016312332986939404
2867,88,0.22362302120621308,0.0015809724758712583
2868,82,0.14579999817218928,0.0014954775562685068
2869,99,0.1657998014525654,0.0017868859037099426
2870,64,0.29804001147603176,0.0016677455301507909
2871,66,0.1827924025625646,0.0014542412288629859
2872,62,0.3185274489317332,0.0015615480719607395
2873,90,0.31563278648586207,0.0016936448459022246
2874,76,0.49094093398020433,0.0017787225785991182
2875,108,0.35078164612259494,0.001783059434076472
2876,53,0.17599364432046558,0.001589854425165505
2877,64,0.2286110831890124,0.0014775942529703394
2878,52,0.6716101867744996,0.0017126644357737264
2879,66,0.18379133076178664,0.0015430159288944978
2880,77,0.1660665654611034,0.0014762383602267126
2881,62,0.220726523837054,0.0018625993808911883
2882,54,0.28135210231229324,0.0012971253911434385
2883,84,0.2138128435494797,0.0014749391673510302
2884,48,0.5540062170937355,0.0014475727122397765
2885,65,0.1907895701704162,0.0014861938865299701
2886,75,0.1331323681944832,0.001349292517022767
2887,76,0.10114603875157388,0.001577248836862446
2888,136,0.14890384562185835,0.0016679012989100565
2889,71,0.3525583950655166,0.0016401843765889584
2890,66,0.14057939429458027,0.0015597792541875474
2891,91,0.20031796914524538,0.001646415492188684
2892,46,0.2833752412796186,0.0016012952784080353
2893,85,0.3846472193338939,0.001733699543141257
2894,90,0.17044596196651554,0.0016387872643326051
2895,76,0.1976600714641005,0.0015064322032128246
2896,64,0.15782691493979226,0.001445654611573388
2897,90,0.209185556406134,0.0018368722736922499
2898,91,0.21085649267435785,0.0014250792652834609
2899,74,0.21587470289180347,0.0016468150392500093
2900,84,0.10617021282558765,0.0013801594549044088
2901,75,0.31215517162416306,0.0015983606076710737
2902,37,0.31403816428211623,0.0018791028094813592
2903,71,0.33365149376471226,0.0014629466773194942
2904,77,0.3955273418850637,0.001648630961806695
2905,115,0.15052021505275426,0.0015402070018823964
2906,64,0.2110650623492128,0.0015141531969334386
2907,85,0.1453531419578627,0.001586380213998696
2908,69,0.22246408994291259,0.001515249829010939
2909,67,0.4536283431194745,0.0017082749187116973
2910,50,0.3678732781590504,0.0014123274986231101
2911,62,0.3069950487518207,0.0014916885424504033
2912,68,0.2249850250149006,0.0017729631983029672
2913,83,0.15946698513880042,0.0014351643433264025
2914,79,0.2635729216943912,0.0016995060156297247
2915,70,0.2211247486007568,0.0017108043198061247
2916,73,0.15027137977985175,0.0016625833315413294
2917,88,0.37232491006652574,0.0017953674596293985
2918,68,0.1478786103553337,0.0015554676529326331
2919,101,0.14666137026705464,0.001550688230920496
2920,49,0.22657050918504862,0.0015969701993937687
2921,59,0.2543092235208478,0.0015472180872827565
2922,92,0.17816009070751546,0.001530756787989064
2923,89,0.27850230665951237,0.0016055808750538646
2924,83,0.2705265264087157,0.0015601595796285888
2925,53,0.3903871509151733,0.0016967361257498102
2926,70,0.3152337564144514,0.0016377728490866849
2927,73,0.191841932147072,0.0015547027933428066
2928,61,0.1574023366926097,0.0015649245243073199
2929,91,0.1405178630824721,0.0016690911563590812
2930,89,0.2325948960736835,0.0016187896143532686
2931,106,0.0898941681597529,0.0015869737156491922
2932,102,0.12102026786324685,0.0014628020623397699
2933,69,0.29420092252511265,0.0015911808132048758
2934,89,0.4024360617968061,0.002001191757220437
2935,48,0.21336794880266413,0.0015209206438796476
2936,76,0.2205685532659009,0.0014825678521033657
2937,74,0.16517432653487837,0.001524969772454961
2938,73,0.1594820949172412,0.001663016463061836
2939,100,0.11203339252956693,0.0015805294225450899
2940,78,0.15285568200107333,0.0017785291437605003
2941,76,0.18286249893751494,0.001739664637515474
2942,58,0.2972672800546733,0.00165042196746674
2943,72,0.2562942971850675,0.00160836175145814
2944,70,0.19521077695110864,0.0017389635611717816
2945,123,0.13839178775084454,0.001605424100810145
2946,65,0.19213499836903816,0.0015802635217824848
2947,93,0.26320533220454156,0.0016388062390625155
2948,106,0.22221594590293742,0.001706503090598265
2949,61,0.40004369326724776,0.0015261754633004668
2950,89,0.12032772799226052,0.0014402767143522506
2951,96,0.24854296559721745,0.0015854786911847216
2952,72,0.11130450607780593,0.0015424636791578383
2953,94,0.1416040816371562,0.0014390892053159673
2954,73,0.30644537328259847,0.0016271874757275429
2955,83,0.12462359048445917,0.0017698022770016259
2956,76,0.15871654236480592,0.001469692157884079
2957,83,0.18593580109604474,0.001600596166008742
2958,94,0.1870109392960421,0.0017552567317751845
2959,77,0.16635371089730483,0.0014414354482749682
2960,73,0.1710285350709144,0.0016044908463053622
2961,81,0.16083700100465917,0.0015286905000377246
2962,35,0.18482216045797842,0.001519121899997372
2963,89,0.38334083245358297,0.0016332318900493384
2964,104,0.11444205132857152,0.0015204889972916555
2965,85,0.14622179404771674,0.0016016507657232646
2966,74,0.32311697552018914,0.0015081634218303713
2967,54,0.13803601113148167,0.0015584691709990526
2968,71,0.15342851596988433,0.0015252159986281716
2969,58,0.11378847108492242,0.0013193838634467268
2970,66,0.26447554060727446,0.001565810312821094
2971,72,0.126231026819282,0.0014177809539980394
2972,74,0.12833079462743324,0.0015644875057914383
2973,100,0.188484902386777,0.0015439976613915987
2974,105,0.15085248676946758,0.0015274510492841226
2975,88,0.16724146714034996,0.0015289562368143478
2976,72,0.22558740346033893,0.0015357698875031749
2977,107,0.15682003003127773,0.0016706233203897128
2978,95,0.155615396396549,0.0017630585863543727
2979,113,0.15852656038938093,0.0016972381521366865
2980,54,0.20395465694372306,0.0013979852048226255
2981,74,0.17409562562970854,0.0015162505691625637
2982,49,0.2560195363016785,0.0015699696351782145
2983,127,0.18734891865408024,0.0016217558775953663
2984,79,0.19201669247069764,0.0014714993225279748
2985,100,0.2816820879937559,0.0014850483968213762
2986,69,0.14192567129641406,0.0016644702113419907
2987,58,0.35327350906598004,0.0015640735685469563
2988,102,0.10217798991119606,0.0016728686447649837
2989,84,0.3123894113033358,0.0016248464800371469
2990,100,0.17485086693315222,0.0016660718923070805
2991,75,0.1390932858343065,0.0017052743738973795
2992,95,0.17070330782198673,0.0014751225403700596
2993,79,0.14275935572035006,0.0015050682226916132
2994,112,0.27633966600177384,0.0015747225715574084
2995,86,0.269941288075363,0.0014457125419312879
2996,89,0.26818503029754337,0.0014827488999582606
2997,66,0.14842256031180417,0.0014818294545429001
2998,93,0.10634312294379399,0.0015164572232019
2999,85,0.1859872375553767,0.0016933537904062997
3000,76,0.16689842885028638,0.001522346438328986
3001,85,0.21493744209602142,0.0014223444385028988
3002,57,0.4099568141345977,0.00161244440300931
3003,123,0.20069218193411698,0.0016164287233618624
3004,46,0.26609633278133227,0.0015031097357719497
3005,83,0.09646167541290972,0.0013007548532853234
3006,42,0.2057851276205803,0.0013998785750368283
3007,60,0.16855421392823217,0.0016452338563070917
3008,138,0.12026972449658233,0.0017453363342399871
3009,92,0.2759908529603881,0.0017104605737010337
3010,45,0.5077239927267975,0.0015088479545664495
3011,85,0.14661431027561825,0.001546985661395037
3012,53,0.5612606750550746,0.0018585818450867592
3013,75,0.1677494631690802,0.0015092832881366666
3014,80,0.15663836761925543,0.0015187472024901884
3015,58,0.17000599247512713,0.0016709084011524576
3016,109,0.12308417940820145,0.001740631942867818
3017,61,0.13842359869242948,0.001549734573877916
3018,80,0.44902658421666114,0.0016102482792991113
3019,69,0.16822004099229682,0.0013188383127017633
3020,67,0.30889388381266186,0.0014757424339642404
3021,90,0.12281935810402243,0.001800338796434369
3022,56,0.34971303567432865,0.0017323462748257594
3023,80,0.28390221138264704,0.0016717564231722274
3024,80,0.1739444240873165,0.0018133133149155817
3025,88,0.2060610103574432,0.0016021635262890236
3026,88,0.21944531683001012,0.0014373092880739591
3027,85,0.11680729028413617,0.001538792862208063
3028,70,0.2208423812420962,0.0016214376936134931
3029,125,0.11655997162421419,0.0015821586811257244
3030,121,0.08505287523279219,0.0015700919422562043
3031,122,0.24275656617169086,0.001716077023920465
3032,68,0.13999951803891794,0.0015629396039586287
3033,112,0.08298895485628532,0.0015831531665079477
3034,77,0.17380152196923704,0.0014693785974798862
3035,72,0.2169857683617131,0.001633325869979154
3036,77,0.13156272067925104,0.0015017270233451169
3037,107,0.3087889166361943,0.001688202578212707
3038,92,0.1249800911478862,0.0017031797108125373
3039,98,0.23921493358087512,0.0017547377354585664
3040,103,0.24676974345946223,0.0018157928356736764
3041,98,0.14862514801186688,0.0016708752912813192
3042,90,0.2598063444159103,0.001666454393835805
3043,82,0.2536966529657958,0.001707969947588257
3044,87,0.20265064433781685,0.0015541607420871137
3045,96,0.12080875868691283,0.0014245572869706958
3046,98,0.24312375793768592,0.0016897376732768455
3047,116,0.1868127607483994,0.0016166583098537243
3048,69,0.2173828942259108,0.0016530284062355092
3049,74,0.20499522583416094,0.0015102152115072905
3050,81,0.3189139088111778,0.0017960333773919094
3051,100,0.1976739677686552,0.001606114510940397
3052,71,0.19881779930546725,0.0014096965269706095
3053,74,0.14244465177485968,0.0017844481903633723
3054,89,0.18915598771224273,0.0015227526826127157
3055,77,0.1291159642883718,0.001632684126615054
3056,80,0.1630371706694331,0.001723821701721887
3057,87,0.113077225324278,0.0016534847837081704
3058,86,0.32478914996646696,0.001500989989214631
3059,70,0.26841428975020176,0.0016766196543912227
3060,77,0.19795098629284652,0.0017785455356683025
3061,93,0.2019651901917971,0.001762101457854056
3062,99,0.20859109224072434,0.0016839727262115303
3063,78,0.35238790271844594,0.001625344112795597
3064,97,0.1925904856502955,0.0016635627835494822
3065,120,0.14562965635838532,0.0015627698998106024
3066,107,0.09650655008486822,0.0016357396354048364
3067,69,0.225802174215221,0.001542397335588063
3068,69,0.1319311647216037,0.0016792093063501378
3069,78,0.3061170293938857,0.0017289847445392567
3070,75,0.22717491648833923,0.0016256126643338508
3071,82,0.19725993627172617,0.0015825254540427626
3072,100,0.0928808407023698,0.0016618148588645816
3073,88,0.245019603434927,0.0015957656110305494
3074,69,0.25333650714204553,0.0015577592610723702
3075,93,0.19297460425756705,0.0016972720953857387
3076,81,0.10754517744960444,0.0016578663690991413
3077,97,0.283424266877606,0.0013828682942789465
3078,117,0.2395084821638674,0.0015628704647798102
3079,113,0.3778673096116337,0.0017482508295148837
3080,74,0.22797705263893125,0.0016839927727762905
3081,91,0.10972131833907649,0.0013372309192163161
3082,66,0.13677761352208706,0.001472373199670551
3083,69,0.13081535442695247,0.0014629597484187458
3084,111,0.19247607551365903,0.0015239453333889459
3085,85,0.19134834528670672,0.001760143570261144
3086,74,0.21102539713936327,0.0015965787224401515
3087,82,0.4308137298716773,0.0015946162404654365
3088,84,0.389270977348337,0.001584176491254743
3089,96,0.18557952029750874,0.0017863082869853057
3090,93,0.18707171124374622,0.001558858184144916
3091,81,0.2029680256474859,0.0015319280317225847
3092,59,0.22977506932168784,0.001381480547398349
3093,103,0.18005722969945165,0.001561922921200829
3094,106,0.17813616100810375,0.0016924127511775784
3095,122,0.17359213187818304,0.001561056375227279
3096,80,0.12630150185919034,0.0015963134585657806
3097,94,0.32871986550258864,0.0017258453638022123
