cluster,word,n,tf,idf,tf_idf
2,pre,1.508197207264082,3.7432274022353336e-4,0.13353139262452257,4.99838367930758e-5
2,rodent,0.6896779196403077,1.7117266064942542e-4,0.28768207245178085,4.92433057627121e-5
2,visit,1.4352068387774088,3.562071021556047e-4,0.13353139262452257,4.756483041358347e-5
2,eligible,1.4321450332129075,3.554471859832264e-4,0.13353139262452257,4.7463357748807896e-5
2,clinicaltrialsgov,1.4258746208690536,3.538909187261475e-4,0.13353139262452257,4.725554721467421e-5
2,caregiver,1.4175761767752246,3.5183130986476475e-4,0.13353139262452257,4.6980524775151964e-5
3,chromatin,2.1557045627759286,6.311556598116478e-4,0.9808292530117262,6.190559343471817e-4
3,singlecell,3.7719134520767477,0.0011043556546228754,0.47000362924573563,5.190511656508016e-4
3,pluripotent,1.7026487896199305,4.98508208776182e-4,0.9808292530117262,4.889514340341563e-4
3,gfap,5.76716683395957,0.001688533786672676,0.28768207245178085,4.857608991548487e-4
3,transcriptomics,1.8759580717918154,5.49250381998575e-4,0.6931471805599453,3.8071135370378517e-4
3,hcc,9.408921587407846,0.0027547810656249577,0.13353139262452257,3.678497520685669e-4
3,methylation,4.31370055853713,0.0012629822143844366,0.28768207245178085,3.633373409038541e-4
3,isoform,1.6131573420458751,4.723065508048464e-4,0.6931471805599453,3.2737795405037186e-4
3,αsyn,1.4381768536226378,4.21075075243688e-4,0.6931471805599453,2.9186700120922913e-4
3,knockdown,1.3448602261501985,3.9375346605809424e-4,0.6931471805599453,2.7292910483387415e-4
3,transcriptome,1.8355630870589494,5.37423379503705e-4,0.47000362924573563,2.5259093880824964e-4
3,astrocyte,1.1814906547965733,3.4592148045981485e-4,0.6931471805599453,2.3977449887584287e-4
3,gwas,2.7673801747441855,8.102444510722558e-4,0.28768207245178085,2.330928028770221e-4
3,transcriptomic,2.7668507191904252,8.100894349929912e-4,0.28768207245178085,2.330482075300759e-4
3,allele,5.946384829150216,0.0017410059361303986,0.13353139262452257,0.00023247894721905272
3,spread,1.5927512492736546,4.663319747102245e-4,0.47000362924573563,2.1917772054713612e-4
3,glial,2.4157524960466086,7.072935164271935e-4,0.28768207245178085,2.0347566463748274e-4
3,proteinprotein,0.9851399354606643,2.884331446475253e-4,0.6931471805599453,1.9992662099247102e-4
3,ganglion,2.291464133897004,6.709038809576524e-4,0.28768207245178085,1.930070188898403e-4
3,assembly,1.4024522639901245,4.1061548939395806e-4,0.47000362924573563,1.9299077023967416e-4
3,rnaseq,1.380700397384626,4.042468923437901e-4,0.47000362924573563,1.8999750651289152e-4
3,convolutional,2.229971022727796,6.528996860303596e-4,0.28768207245178085,1.8782753478033086e-4
3,hippocampus,2.2086121764307034,6.466461590117509e-4,0.28768207245178085,1.860285071674843e-4
3,acidic,2.115300361425726,6.193259588393071e-4,0.28768207245178085,1.781689753620782e-4
3,fibrillary,2.081423092627567,6.094072388485747e-4,0.28768207245178085,1.7531553743907536e-4
3,upregulated,2.076065273512633,6.078385554969547e-4,0.28768207245178085,1.7486425536146073e-4
3,canonical,1.252543917331276,3.6672473410191513e-4,0.47000362924573563,1.723619559620775e-4
3,genome,4.346045343744603,0.0012724522478025596,0.13353139262452257,1.6991232069727988e-4
3,dock,0.8011800598021735,2.3457264877763183e-4,0.6931471805599453,1.625933701366938e-4
3,bioinformatics,1.1680485308155066,3.419858425356574e-4,0.47000362924573563,1.6073458714241964e-4
3,genomewide,4.035267982782532,0.001181461629839607,0.13353139262452257,1.5776221676492094e-4
3,genomic,4.030727514186358,0.0011801322535873334,0.13353139262452257,1.5758470330263285e-4
3,adrelated,1.7334227356198948,5.075183257133583e-4,0.28768207245178085,1.4600392374847684e-4
3,restingstate,0.7185092989800901,2.1036797829783167e-4,0.6931471805599453,1.4581597103723777e-4
3,transcription,1.7096035315349951,5.005444454655778e-4,0.28768207245178085,1.4399766342576483e-4
3,bind,3.681801474847663,0.0010779723155387307,0.13353139262452257,1.4394314450456798e-4
3,hub,1.6889980337293324,4.945114867810476e-4,0.28768207245178085,1.422620893683832e-4
3,intellectual,0.9994300047807905,2.926170473428391e-4,0.47000362924573563,1.375310742303056e-4
3,αsynuclein,1.6106307378393232,4.7156680168866156e-4,0.28768207245178085,1.356613148092521e-4
3,representation,3.4046286208064727,9.968205572713671e-4,0.13353139262452257,1.331068372091983e-4
3,classifier,3.3573181307527395,9.829688059314595e-4,0.13353139262452257,1.3125719356249185e-4
3,nanoparticle,0.6456031139058503,1.890222187074602e-4,0.6931471805599453,1.310202179602614e-4
3,amplification,1.5381749826256774,4.5035292072431846e-4,0.28768207245178085,1.295584615686845e-4
3,traffic,0.6339106633499249,1.8559885704980464e-4,0.6931471805599453,1.2864732447922042e-4
3,nigra,0.933719404084548,2.733780392453424e-4,0.47000362924573563,1.2848867060139408e-4
3,substantia,0.933719404084548,2.733780392453424e-4,0.47000362924573563,1.2848867060139408e-4
